X var	Y var	MIC (strength)	MIC-p^2 (nonlinearity)	MAS (non-monotonicity)	MEV (functionality)	MCN (complexity)	Linear regression (p)	rawp	BH	BY
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__	0.73944	0.5833237	0	0.73944	2	0.39511552	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae	0.73944	0.28020072	0	0.73944	2	0.67767197	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3;f__	k__Bacteria;p__Acidobacteria;c__DA052;o__E29;f__	0.73944	0.38532972	0	0.73944	2	0.5950717	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3;f__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__CCM11a;f__	0.73944	0.5164858	0	0.73944	2	0.47218025	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3;f__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;Other	0.73944	0.4610145	0	0.73944	2	0.5276604	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__RCP1-48;f__	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.73944	0.41764432	0	0.73944	2	0.5672704	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__RCP1-48;f__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.73944	0.61195105	0	0.73944	2	0.357056	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__RCP1-48;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other	0.73944	0.4294263	0	0.73944	2	0.55678874	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__;f__	0.73944	0.44101197	0	0.73944	2	0.5462857	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other;Other	0.73944	0.15871233	0	0.73944	2	0.7620549	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40	0.73944	0.3233106	0	0.73944	2	0.6450809	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;Other	0.73944	-0.13695848	0	0.73944	2	0.9361616	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Acidobacteria;c__OS-K;o__;f__	0.73944	0.34430176	0	0.73944	2	0.62860024	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Acidobacteria;c__RB25;o__;f__	0.73944	0.18367887	0	0.73944	2	0.7454939	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae]	0.73944	0.25503734	0	0.73944	2	-0.69599044	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100;f__	0.73944	0.11734104	0	0.73944	2	0.7887325	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__	0.73944	0.5991932	0	0.73944	2	0.37449545	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	0.73944	0.16828746	0	0.73944	2	0.75574636	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cryptosporangiaceae	0.73944	0.672387	0	0.73944	2	0.25894594	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae	0.73944	0.5894133	0	0.73944	2	0.38733286	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.73944	-0.1333406	0	0.73944	2	0.9342273	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.73944	-0.05166191	0	0.73944	2	0.8894391	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	0.73944	0.50081384	0	0.73944	2	0.4884938	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Chlorobi;c__BSV26;o__VC38;f__	0.73944	0.38534802	0	0.73944	2	0.5950563	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae	0.73944	0.4402296	0	0.73944	2	0.5470013	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SB-34;f__	0.73944	0.16051483	0	0.73944	2	0.76087135	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SHA-31	0.73944	0.086535215	0	0.73944	2	0.80802524	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__pLW-97;f__	0.73944	0.047202587	0	0.73944	2	0.83200806	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other;Other	0.73944	-0.1171726	0	0.73944	2	0.9255337	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__;f__	0.73944	0.49025398	0	0.73944	2	-0.49918535	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	0.73944	0.46656975	0	0.73944	2	0.52236986	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	0.73944	0.32525122	0	0.73944	2	0.643575	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29	0.73944	0.14035964	0	0.73944	2	0.77400285	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae]	0.73944	0.42166921	0	0.73944	2	0.56371164	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__;f__	0.73944	0.15896946	0	0.73944	2	0.7618862	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__	0.73944	0.12029356	0	0.73944	2	0.7868586	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;Other;Other	0.73944	0.27811915	0	0.73944	2	0.6792061	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae	0.73944	-0.03320235	0	0.73944	2	0.8790008	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Pla1;f__	0.73944	-0.024054825	0	0.73944	2	0.8737819	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__S-70;f__	0.73944	0.123446405	0	0.73944	2	0.7848526	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Planctomycetes;c__Pla4;o__;f__	0.73944	0.2613023	0	0.73944	2	0.69147503	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.73944	-0.04399419	0	0.73944	2	0.8851182	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;Other	0.73944	-0.09016532	0	0.73944	2	0.91082674	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.73944	0.40274024	0	0.73944	2	0.58025837	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	0.73944	0.34569934	0	0.73944	2	0.6274876	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;Other	0.73944	0.12887675	0	0.73944	2	0.7813855	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other	0.73944	0.35097656	0	0.73944	2	0.62326837	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;Other	0.73944	0.14925939	0	0.73944	2	0.76823217	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales;f__Procabacteriaceae	0.73944	0.7378519	0	0.73944	2	0.039851036	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae	0.73944	0.053904295	0	0.73944	2	0.82797086	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Nitrospinaceae	0.73944	0.022780001	0	0.73944	2	0.84655774	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__	0.73944	0.42502493	0	0.73944	2	0.5607273	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae	0.73944	-0.002796173	0	0.73944	2	0.8615313	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	0.73944	0.33823982	0	0.73944	2	0.63340366	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__JTB38	0.73944	-0.057357192	0	0.73944	2	0.892635	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	0.73944	0.36705077	0	0.73944	2	0.61023706	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	0.73944	0.3579514	0	0.73944	2	0.61764765	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae	0.73944	0.35393265	0	0.73944	2	0.6208924	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__;f__	0.73944	0.5917478	0	0.73944	2	-0.38430744	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	0.73944	0.32549593	0	0.73944	2	0.6433849	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae	0.73944	0.4408455	0	0.73944	2	0.54643804	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.73944	0.50937533	0	0.73944	2	0.47965062	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae	0.73944	0.61643475	0	0.73944	2	0.3507211	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb;f__	0.73944	0.49605024	0	0.73944	2	0.4933455	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__	0.73944	0.5297614	0	0.73944	2	0.4579068	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__	0.73944	0.3409499	0	0.73944	2	0.63126075	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.73944	0.2564533	0	0.73944	2	0.69497246	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__DTB120;f__	0.73944	0.4288238	0	0.73944	2	0.55732954	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Proteobacteria;c__TA18;o__PHOS-HD29;f__	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae	0.73944	0.5891047	0	0.73944	2	0.387731	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__SC4;c__;o__;f__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.73944	0.62677395	0	0.73944	2	-0.33565766	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Spirochaetes;c__GN05;o__SBYZ_6080;f__	k__Bacteria;p__Armatimonadetes;c__SJA-176;o__TP122;f__	0.73944	0.3158669	0	0.73944	2	0.65082496	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BA008	0.73944	0.19502366	0	0.73944	2	0.7378458	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16	0.73944	0.38623822	0	0.73944	2	0.59430784	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__Chlamydiae;c__Chlamydiia;Other;Other	0.73944	0.21508902	0	0.73944	2	0.72412086	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales;f__Ardenscatenaceae	0.73944	0.17363685	0	0.73944	2	0.7521989	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39;f__	0.73944	0.15149939	0	0.73944	2	0.76677287	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__NC10;c__wb1-A12;o__;f__	0.73944	0.038460672	0	0.73944	2	0.8372451	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	0.73944	0.20632005	0	0.73944	2	0.73015064	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__OD1;c__;o__;f__	0.73944	0.23680156	0	0.73944	2	0.70897	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae	0.73944	0.36822984	0	0.73944	2	0.6092702	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	0.73944	0.13491994	0	0.73944	2	0.7775089	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__FAC87;f__	0.73944	0.112378895	0	0.73944	2	0.7918719	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	0.73944	0.29185393	0	0.73944	2	0.66901875	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SBRH58;o__;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	0.73944	0.72412246	0	0.73944	2	0.12376402	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SJA-4;o__;f__	k__Bacteria;p__Planctomycetes;c__[Brocadiae];o__Brocadiales;f__Brocadiaceae	0.73944	0.48066765	0	0.73944	2	0.50869673	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SJA-4;o__;f__	k__Bacteria;p__Proteobacteria;Other;Other;Other	0.73944	0.10348487	0	0.73944	2	0.79746795	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SJA-4;o__;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__	0.73944	0.29951894	0	0.73944	2	0.66326547	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SJA-4;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;Other	0.73944	0.64711773	0	0.73944	2	-0.3038458	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__TM6;c__SJA-4;o__;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae	0.73944	0.19148314	0	0.73944	2	0.7402411	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae	0.73944	0.6481929	0	0.73944	2	0.30207142	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb;f__	0.73944	0.4506875	0	0.73944	2	0.537357	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	k__Bacteria;p__OD1;c__ABY1;o__;f__	0.73944	0.53240883	0	0.73944	2	0.45500678	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	k__Bacteria;p__Planctomycetes;c__[Brocadiae];o__Brocadiales;f__Brocadiaceae	0.73944	0.374047	0	0.73944	2	0.60447747	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__	0.73944	0.34275043	0	0.73944	2	0.629833	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__DTB120;f__	0.73944	0.5625652	0	0.73944	2	0.4205649	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;Other	0.73944	0.4617923	0	0.73944	2	0.5269229	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae	0.73944	0.38145313	0	0.73944	2	0.59832007	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae]	k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae	0.73944	0.3096099	0	0.73944	2	0.6556143	0.005316005	0.0167314918901486	0.160134253718486
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae]	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;Other	0.73944	0.40210572	0	0.73944	2	0.5808049	0.005316005	0.0167314918901486	0.160134253718486
